,Web ID,Region,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality
5472,44544,North Africa,2016-12-31,2016,Dec,4,0,4,1,1,1,1,Murdered,"Subratah, Libya",MHub,"32.752827746969, 12.474927983789",Unknown,Unknown,Northern Africa,2
5473,43026,Mediterranean,2016-12-31,2016,Dec,2,0,2,1,1,1,1,Drowning,"Bodies recovered near Zarzia or Ben Gardane, Tunisia",IOM Tunisia,"33.206798600000, 11.220954700000",Central Mediterranean,Unknown,Uncategorized,4
5474,42442,US-Mexico Border,2016-12-31,2016,Dec,16,0,16,1,1,1,1,Mixed,"Webb County  jurisdiction, Texas",Webb County Office of the Medical Examiner - Dr Corinne Stern,"27.715087300000, -99.907901900000",Central America to US,Unknown,Northern America,5
5475,43655,North Africa,2016-12-31,2016,Dec,2,0,2,1,1,1,1,Health Condition,"Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"31.760201600000, 13.977697100000",Unknown,Unknown,Northern Africa,2
5476,44542,North Africa,2016-12-31,2016,Dec,1,0,1,1,1,1,1,Starvation,"Sahara Desert, between Agadez, Niger and Tripoli, Libya",MHub,"22.734385541312, 12.939331408172",Unknown,Unknown,Northern Africa,2
5477,43654,US-Mexico Border,2016-12-31,2016,Dec,18,0,18,1,1,1,1,Mixed,"Hidalgo County, Texas, USA",Hidalgo County Sheriff,"26.376354000000, -98.383347700000",Central America to US,Unknown,Northern America,5
5478,43653,US-Mexico Border,2016-12-30,2016,Dec,1,0,1,1,1,1,1,Unknown,"Presidio County, Texas, USA",Presidio County Sheriff,"29.942368000000, -104.373009100000",Central America to US,Unknown,Northern America,5
5479,42819,Southeast Asia,2016-12-30,2016,Dec,1,0,1,1,1,1,1,Murdered,"Naf River, on border between Bangladesh and Myanmar",OHCHR,"20.964922300000, 92.213979900000",Unknown,http://bit.ly/2kwtWGq,South-eastern Asia,4
5480,42803,Europe,2016-12-29,2016,Dec,3,0,3,12,1,1,1,Accident,"Nis-Belgrade highway, near Drazevac, Serbia",B92,"44.642491100000, 20.220858800000",Western Balkans,"http://bit.ly/2iKyzZD, http://bit.ly/2hL7kfW, http://bit.ly/2iLaP7B",Southern Europe,3
5481,42797,US-Mexico Border,2016-12-28,2016,Dec,1,0,1,1,1,1,1,Drowning,"Rio Grande, Planta de Potabilidad Sur, Nuevo Laredo, Tamaulipas, Mexico",Hoy Tamaulipas,"24.215586000000, -99.433269900000",Central America to US,http://bit.ly/2ifg4wE,Central America,1
5482,42794,Central America,2016-12-26,2016,Dec,12,0,12,1,1,1,1,Mixed,"Coatzacoalcos, Veracruz, Mexico",Codigo Veracruz,"18.268156600000, -95.896946100000",Central America to US,http://bit.ly/2iCyS9c,Central America,1
5483,43652,Horn of Africa,2016-12-26,2016,Dec,1,0,1,1,1,1,1,Health Condition,"Afmadow, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"0.513496700000, 42.068828400000",Unknown,Unknown,Eastern Africa,2
5484,42815,Europe,2016-12-26,2016,Dec,1,0,1,1,1,1,1,Hypothermia,Hills on Serbia-Bulgaria border,UNHCR ,"43.573664300000, 22.448596000000",Western Balkans,http://bit.ly/2kwb5Y4,Southern Europe,4
5485,43651,Horn of Africa,2016-12-25,2016,Dec,6,0,6,1,1,1,1,Health Condition,"In the desert between ?ssab and Dessie, Eritrea",Mixed Migration Monitoring Mechanism Initiative (4Mi),"11.403587100000, 40.008367900000",Unknown,Unknown,Eastern Africa,2
5486,43650,US-Mexico Border,2016-12-25,2016,Dec,1,0,1,1,1,1,1,Hypothermia,Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,Unknown,Northern America,5
5487,42823,Middle East,2016-12-25,2016,Dec,3,0,3,3,1,1,1,Health Condition,"Between Amoda and Derbasia, Syria, near border with Turkey",Syrian Observatory for Human Rights,"37.122331000000, 40.874587500000",Unknown,http://bit.ly/2ln15Bg,Western Asia,4
5488,42795,Central America,2016-12-25,2016,Dec,1,0,1,42,1,1,1,Accident,"Tinaja-Cosoleacaque road, Coatzacoalcos, Veracruz,Mexico",Radio Formula,"18.268156600000, -95.896946100000",Central America to US,"http://bit.ly/2iDIG5e, http://bit.ly/2iyAT69",Central America,3
5489,42788,Europe,2016-12-24,2016,Dec,1,0,1,1,1,1,1,Accident,"Port of Dunkirk, France",RT,"51.033308200000, 2.211838400000",Unknown,http://bit.ly/2hL3Tph,Western Europe,1
5490,43025,Mediterranean,2016-12-24,2016,Dec,1,0,1,8,1,1,1,Unknown,Unspecified location in the Channel of Sicily,UNHCR,"36.756978000000, 11.992879400000",Central Mediterranean,Unknown,Uncategorized,4
5491,42821,Europe,2016-12-23,2016,Dec,1,0,1,1,1,1,1,Accident,"Ventimiglia-Menton train line, Italy",Sky Bet,"43.789179900000, 7.511683100000",Italy to France,"http://bit.ly/2lgugGO, http://bit.ly/2kFpHIJ, http://bit.ly/2tMpCGC",Western Europe,3
5492,43024,Mediterranean,2016-12-23,2016,Dec,5,56,61,62,1,1,1,Drowning,"Off the coast of Az Zawiyah, Libya",IOM Libya,"32.761023100000, 12.699894300000",Central Mediterranean,Unknown,Uncategorized,4
5493,42799,Mediterranean,2016-12-22,2016,Dec,7,40,47,80,1,1,1,Unknown,Unspecified location in the Channel of Sicily,UNHCR,"36.756978000000, 11.992879400000",Central Mediterranean,http://bit.ly/2iHEWMk,Uncategorized,4
5494,42798,Mediterranean,2016-12-22,2016,Dec,1,57,58,63,1,1,1,Unknown,Unspecified location in the Channel of Sicily,UNHCR,"36.756978000000, 11.992879400000",Central Mediterranean,http://bit.ly/2iHEWMk,Uncategorized,4
5495,43649,US-Mexico Border,2016-12-22,2016,Dec,1,0,1,1,1,1,1,Unknown,Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,Unknown,Northern America,5
5496,43647,North Africa,2016-12-21,2016,Dec,3,0,3,1,1,1,1,Health Condition,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.501534100000, 32.502556100000",Unknown,Unknown,Northern Africa,2
5497,43646,US-Mexico Border,2016-12-21,2016,Dec,1,0,1,1,1,1,1,Unknown,Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,Unknown,Northern America,5
5498,42778,US-Mexico Border,2016-12-21,2016,Dec,1,0,1,1,1,1,1,Unknown,"Broken Bows Ranch, Eagle Pass, Maverick County, Texas",Zocalo,"28.640084000000, -100.588641100000",Central America to US,http://bit.ly/2h2Fawv,Northern America,1
5499,43648,Horn of Africa,2016-12-21,2016,Dec,1,0,1,1,1,1,1,Health Condition,"Holhol, Djibouti",Mixed Migration Monitoring Mechanism Initiative (4Mi),"11.309848600000, 42.924367200000",Unknown,Unknown,Eastern Africa,2
5500,42801,Mediterranean,2016-12-21,2016,Dec,7,0,7,300,1,1,1,Unknown,Unspecified location in the Channel of Sicily,UNHCR,"36.756978000000, 11.992879400000",Central Mediterranean,"http://bit.ly/2iilIN9, http://bit.ly/2ie9uJM, http://bit.ly/2hW9qem",Uncategorized,4
5501,43640,North Africa,2016-12-20,2016,Dec,6,0,6,1,1,1,1,Health Condition,"In the Sahara desert, near Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"20.669997900000, 32.484419700000",Unknown,Unknown,Northern Africa,2
5502,43641,North Africa,2016-12-20,2016,Dec,3,0,3,1,1,1,1,Health Condition,"Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"17.692227100000, 33.976249200000",Unknown,Unknown,Northern Africa,2
5503,43639,Sub-Saharan Africa,2016-12-20,2016,Dec,12,0,12,1,1,1,1,Health Condition,"In the sea, Near Maputo, Mozambique",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-25.981447600000, 32.644498500000",Unknown,Unknown,Eastern Africa,2
5504,43638,North Africa,2016-12-20,2016,Dec,2,0,2,1,1,1,1,Health Condition,"In the Libyan desert, near Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",Unknown,Unknown,Northern Africa,2
5505,43645,US-Mexico Border,2016-12-20,2016,Dec,1,0,1,1,1,1,1,Unknown,Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,Unknown,Northern America,5
5506,43637,North Africa,2016-12-20,2016,Dec,2,0,2,1,1,1,1,Health Condition,"Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"17.692227100000, 33.976249200000",Unknown,Unknown,Northern Africa,2
5507,43644,US-Mexico Border,2016-12-20,2016,Dec,1,0,1,1,1,1,1,Unknown,Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,Unknown,Northern America,5
5508,43636,North Africa,2016-12-20,2016,Dec,2,0,2,1,1,1,1,Health Condition,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.501534100000, 32.502556100000",Unknown,Unknown,Northern Africa,2
5509,43643,US-Mexico Border,2016-12-20,2016,Dec,1,0,1,1,1,1,1,Unknown,Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,Unknown,Northern America,5
5510,43635,North Africa,2016-12-20,2016,Dec,1,0,1,1,1,1,1,Drowning,"Tekeze River, near Himora, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.291955800000, 36.594042500000",Unknown,Unknown,Northern Africa,2
5511,43642,North Africa,2016-12-20,2016,Dec,2,0,2,1,1,1,1,Health Condition,"Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"17.692227100000, 33.976249200000",Unknown,Unknown,Northern Africa,2
5512,43627,North Africa,2016-12-19,2016,Dec,1,0,1,1,1,1,1,Health Condition,"Al Hajer, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"17.183783300000, 34.610394700000",Unknown,Unknown,Northern Africa,2
5513,43633,North Africa,2016-12-19,2016,Dec,3,0,3,1,1,1,1,Health Condition,"In the desert, near Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.501534100000, 32.502556100000",Unknown,Unknown,Northern Africa,2
5514,43620,North Africa,2016-12-19,2016,Dec,1,0,1,1,1,1,1,Health Condition,"Al Hajer, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"17.183783300000, 34.610394700000",Unknown,Unknown,Northern Africa,2
5515,43626,North Africa,2016-12-19,2016,Dec,1,0,1,1,1,1,1,Health Condition,"In the desert, Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.459686000000, 30.665449400000",Unknown,Unknown,Northern Africa,2
5516,43632,North Africa,2016-12-19,2016,Dec,2,0,2,1,1,1,1,Health Condition,"Al Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.031672200000, 35.341772300000",Unknown,Unknown,Northern Africa,2
5517,43619,North Africa,2016-12-19,2016,Dec,5,0,5,1,1,1,1,Health Condition,"at Sahra desert in a mountain cave, between Atbara, Sudan and Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.918449700000, 30.978598200000",Unknown,Unknown,Northern Africa,2
5518,43625,North Africa,2016-12-19,2016,Dec,5,0,5,1,1,1,1,Health Condition," In the mountain cave at Sahra desert, between Abu Hamad and Aswan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"19.462140200000, 33.036357200000",Unknown,Unknown,Northern Africa,2
5519,43631,US-Mexico Border,2016-12-19,2016,Dec,1,0,1,1,1,1,1,Unknown,Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,Unknown,Northern America,5
5520,43618,North Africa,2016-12-19,2016,Dec,2,0,2,1,1,1,1,Health Condition,"Al Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.031672200000, 35.341772300000",Unknown,Unknown,Northern Africa,2
5521,43624,Sub-Saharan Africa,2016-12-19,2016,Dec,4,0,4,1,1,1,1,Health Condition,"Tunduma, Tanzania",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-9.310322700000, 32.752266000000",Unknown,Unknown,Eastern Africa,2
5522,42791,Southeast Asia,2016-12-19,2016,Dec,1,0,1,1,1,1,1,Murdered,"Teknaf Upazila, Bangladesh, near border with Myanmar",Daily Star,"21.124687400000, 92.192842800000",Unknown,http://bit.ly/2hPNAsX,Unknown,1
5523,43630,US-Mexico Border,2016-12-19,2016,Dec,1,0,1,1,1,1,1,Unknown,Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,Unknown,Northern America,5
5524,43623,North Africa,2016-12-19,2016,Dec,1,0,1,1,1,1,1,Health Condition,"Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.285107000000, 31.520455700000",Unknown,Unknown,Northern Africa,2
5525,43629,Horn of Africa,2016-12-19,2016,Dec,2,0,2,1,1,1,1,Health Condition,"Azezo, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.556153900000, 37.413339500000",Unknown,Unknown,Eastern Africa,2
5526,43622,North Africa,2016-12-19,2016,Dec,3,0,3,1,1,1,1,Health Condition,"Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"17.692227100000, 33.976249200000",Unknown,Unknown,Northern Africa,2
5527,43628,North Africa,2016-12-19,2016,Dec,2,0,2,1,1,1,1,Health Condition,"In the desert, between Berber and Wadi halfa",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.769029000000, 31.418418900000",Unknown,Unknown,Northern Africa,2
5528,43634,North Africa,2016-12-19,2016,Dec,1,0,1,1,1,1,1,Health Condition,"In the desert, near Wadi Halfa, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.795002900000, 31.323726100000",Unknown,Unknown,Northern Africa,2
5529,42782,Mediterranean,2016-12-19,2016,Dec,5,0,5,8,1,1,4,Drowning,"Off the coast of Ayvalik, Turkey",Daily Sabah and UNHCR,"39.337116500000, 26.702316500000",Eastern Mediterranean,http://bit.ly/2hDhPFJ,Uncategorized,4
5530,43621,North Africa,2016-12-19,2016,Dec,4,0,4,1,1,1,1,Health Condition,"In the desert of Sahara, around Aswan, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"22.325966400000, 25.823706800000",Unknown,Unknown,Northern Africa,2
5531,43617,Horn of Africa,2016-12-18,2016,Dec,1,0,1,1,1,1,1,Health Condition,"Near Garowe,  Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"8.406657900000, 48.471357700000",Unknown,Unknown,Eastern Africa,2
5532,43616,North Africa,2016-12-18,2016,Dec,20,0,20,1,1,1,1,Starvation,"Libyan desert, between Sabha and Tripoli",Mixed Migration Monitoring Mechanism Initiative (4Mi),"32.398718500000, 11.703661000000",Unknown,Unknown,Northern Africa,2
5533,43614,Horn of Africa,2016-12-17,2016,Dec,1,0,1,1,1,1,1,Health Condition,"Between Dire Dawa and Galile, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"9.557510200000, 41.811330600000",Unknown,Unknown,Eastern Africa,2
5534,43613,North Africa,2016-12-17,2016,Dec,1,0,1,1,1,1,1,Health Condition,"In the desert, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.681234400000, 29.814199400000",Unknown,Unknown,Northern Africa,2
5535,42809,Caribbean,2016-12-17,2016,Dec,1,0,1,1,1,1,1,Unknown,Waters between Cuba and Florida,El Heraldo,"23.973811600000, -82.292370700000",Unknown,http://bit.ly/2jdYiwY,Uncategorized,1
5536,43615,North Africa,2016-12-17,2016,Dec,1,0,1,1,1,1,1,Health Condition,"In the desert after crossing Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"19.216047000000, 32.992287700000",Unknown,Unknown,Northern Africa,2
5537,43608,North Africa,2016-12-16,2016,Dec,1,0,1,1,1,1,1,Health Condition,"Abu Hamad, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"19.525259500000, 33.297328800000",Unknown,Unknown,Northern Africa,2
5538,43607,North Africa,2016-12-16,2016,Dec,5,0,5,1,1,1,1,Health Condition,Around Aswan in the desert of Sudan borders ,Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.609335100000, 31.068836800000",Unknown,Unknown,Northern Africa,2
5539,43612,US-Mexico Border,2016-12-16,2016,Dec,1,0,1,1,1,1,1,Unknown,Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,Unknown,Northern America,5
5540,43611,US-Mexico Border,2016-12-16,2016,Dec,1,0,1,1,1,1,1,Unknown,Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,Unknown,Northern America,5
5541,43610,North Africa,2016-12-16,2016,Dec,1,0,1,1,1,1,1,Health Condition,"Mandera, Kenya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"3.935114700000, 41.837175200000",Unknown,Unknown,Northern Africa,2
5542,43609,North Africa,2016-12-16,2016,Dec,2,0,2,1,1,2,1,Health Condition,"around Aswan in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.918449700000, 30.978598200000",Unknown,Unknown,Northern Africa,2
5543,43606,Horn of Africa,2016-12-15,2016,Dec,1,0,1,1,1,1,1,Health Condition,"Jijiga, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"9.352104400000, 42.777371200000",Unknown,Unknown,Eastern Africa,2
5544,43605,Horn of Africa,2016-12-15,2016,Dec,1,0,1,1,1,1,1,Health Condition,"Telaka Asher, Near Teseney, Eritrea",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.160691300000, 36.674504900000",Unknown,Unknown,Eastern Africa,2
5545,42818,Southeast Asia,2016-12-15,2016,Dec,18,0,18,1,1,1,1,Unknown,"Naf River, on border between Bangladesh and Myanmar",OHCHR,"20.964922300000, 92.213979900000",Unknown,http://bit.ly/2kwtWGq,South-eastern Asia,4
5546,43601,North Africa,2016-12-14,2016,Dec,2,0,2,1,1,1,1,Health Condition,"In the Sahara desert, after khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.501534100000, 32.502556100000",Unknown,Unknown,Northern Africa,2
5547,43022,Mediterranean,2016-12-14,2016,Dec,1,20,20,1,1,1,1,Drowning,Unspecified location in the Channel of Sicily,IOM Italy,"36.756978000000, 11.992879400000",Central Mediterranean,Unknown,Uncategorized,4
5548,43600,North Africa,2016-12-14,2016,Dec,1,0,1,1,1,1,1,Health Condition,"In the Sahara desert, after khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.501534100000, 32.502556100000",Unknown,Unknown,Northern Africa,2
5549,43599,North Africa,2016-12-14,2016,Dec,1,0,1,1,1,1,1,Health Condition,"Al Hajer, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"17.183783300000, 34.610394700000",Unknown,Unknown,Northern Africa,2
5550,43598,Horn of Africa,2016-12-14,2016,Dec,1,0,1,1,1,1,1,Health Condition,"Near Berbera, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"10.432537300000, 44.994641500000",Unknown,Unknown,Eastern Africa,2
5551,43604,US-Mexico Border,2016-12-14,2016,Dec,1,0,1,1,1,1,1,Unknown,Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,Unknown,Northern America,5
5552,43603,US-Mexico Border,2016-12-14,2016,Dec,1,0,1,1,1,1,1,Unknown,Pima County (see spreadsheet for coordinates),Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,Unknown,Northern America,5
5553,42789,Central America,2016-12-14,2016,Dec,2,0,2,8,1,2,1,Accident,"MazatÃ¡n - La Barra San JosÃ© road, Villa MazatÃ¡n, Chiapas, Mexico",El Sol de Tlaxcala,"14.862978200000, -92.459060800000",Central America to US,http://bit.ly/2horKyK,Central America,1
5554,43602,North Africa,2016-12-14,2016,Dec,2,0,2,1,1,1,1,Health Condition,"In the Sahara desert, after Berber, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"18.270105700000, 33.103923700000",Unknown,Unknown,Northern Africa,2
5555,43021,Mediterranean,2016-12-13,2016,Dec,1,87,87,27,1,1,1,Presumed drowning,"Off the coast of Zawiya, Libya",UNHCR,"32.761023100000, 12.699894300000",Central Mediterranean,Unknown,Uncategorized,4
5556,43020,Mediterranean,2016-12-13,2016,Dec,2,1,3,1,1,1,1,Presumed drowning,Unspecified location off the coast of Libya,UNHCR,"32.727987400000, 15.068537300000",Central Mediterranean,Unknown,Uncategorized,4
5557,43019,Mediterranean,2016-12-13,2016,Dec,2,0,2,1,1,1,1,Presumed drowning,"Bodies washed up near Az Zuwiyah, Libya","IOM Libya, UNHCR ","32.786147400000, 12.695773100000",Central Mediterranean,Unknown,Uncategorized,4
5558,43597,Horn of Africa,2016-12-11,2016,Dec,1,0,1,1,1,1,1,Health Condition,"At the border of Eritrea and Sudan, Near Teseney, Eritrea",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.087491900000, 36.502373500000",Unknown,Unknown,Northern Africa,2
5559,43018,Mediterranean,2016-12-11,2016,Dec,15,0,15,1,1,1,1,Unknown,"Bodies washed up near Tajoura, Libya",IOM Libya,"32.816624900000, 13.342539900000",Central Mediterranean,Unknown,Uncategorized,4
5560,42783,Mediterranean,2016-12-11,2016,Dec,6,0,6,165,1,1,1,Unknown,Unspecified location in the Central Mediterranean,"IOM Italy, AFP","34.180460400000, 15.864573500000",Central Mediterranean,http://bit.ly/2heIg4h,Uncategorized,4
